,id,img,label,pred_da
1866,1756,./annot_3000_hate/EolGNimXcAAcFrc.jpg,0,"{'id': '45190bbd-a0f9-4d7d-8b0a-c723aee160b0', 'output': {'detections': [], 'nsfw_score': 2.8951415515621193e-05}}"
1867,1060,./annot_2000_no_politics/EQ-yaRSXYAAMsKc.jpg,1,"{'id': '372ea036-a8ef-4f14-a815-34c634072f55', 'output': {'detections': [], 'nsfw_score': 0.024355828762054443}}"
1868,870,./annot_2000_no_politics/EzVutiTVcAAS0Ds.jpg,0,"{'id': '2761bffb-613e-46b2-81c4-56eaefbd9cca', 'output': {'detections': [], 'nsfw_score': 0.041860390454530716}}"
1869,2432,./annot_3000_hate/EeXSpXiXsAIkn_V.jpg,0,"{'id': '4b3be42b-b582-4ffb-8e21-ad75a3f8202a', 'output': {'detections': [], 'nsfw_score': 4.15604590671137e-05}}"
1870,435,./annot_3000_hate/EzprSV6XEAw8K8l.jpg,0,"{'id': 'd203f0be-3de1-4eb8-9510-ddc2a64c8cb5', 'output': {'detections': [], 'nsfw_score': 0.046172428876161575}}"
1871,1661,./annot_2000_no_politics/EfM7FbjXYAAJn7-.jpg,1,"{'id': 'd3101342-1b15-4625-8f69-fd8a76b33bfe', 'output': {'detections': [], 'nsfw_score': 0.003941086120903492}}"
1872,2860,./annot_3000_hate/Ef0q6MYVoAAcpXW.jpg,0,"{'id': '5b085c69-60b8-40ec-a2ab-00a95a565684', 'output': {'detections': [], 'nsfw_score': 0.3472311794757843}}"
1873,906,./annot_3000_hate/EtXr2vJWQAAjRck.jpg,0,"{'id': 'b8c8acce-2d48-49ae-9d1f-de142998593c', 'output': {'detections': [], 'nsfw_score': 0.026052312925457954}}"
1874,1118,./annot_2000_no_politics/Efd8iILU4AAa28h.jpg,0,"{'id': '8eff7f76-23d3-4736-878b-1b31f549a8e4', 'output': {'detections': [], 'nsfw_score': 0.006785460747778416}}"
1875,942,./annot_3000_hate/EVqfshPXQAAb-MR.jpg,0,"{'id': 'd2024c1a-2253-46ce-abd2-83ff0d36947e', 'output': {'detections': [], 'nsfw_score': 0.0025915352161973715}}"
1876,886,./annot_2000_no_politics/EVXX4kGX0AAeG-u.jpg,0,"{'id': '8c64e459-1bf9-4fb3-a6e0-390c8f402759', 'output': {'detections': [], 'nsfw_score': 0.0008711510454304516}}"
1877,1438,./annot_2000_no_politics/EQw2J_mX0AAxvoq.jpg,1,"{'id': 'dee3e912-3c05-4e2d-833c-3337a1d0869f', 'output': {'detections': [], 'nsfw_score': 0.019523363560438156}}"
1878,16,./annot_2000_no_politics/EU6Mrr-X0AI6aNo.jpg,1,"{'id': 'd18a7ed0-7488-4cf3-b0b0-456e59a970e5', 'output': {'detections': [], 'nsfw_score': 0.3102205991744995}}"
1879,1892,./annot_3000_hate/EexTNWMWsAEWyx4.jpg,1,"{'id': '64ee6bf5-8eb8-4c27-9124-e6821a5cee13', 'output': {'detections': [], 'nsfw_score': 0.0026008428540080786}}"
1880,1281,./annot_3000_hate/EgNmNNdXsAEklXP.jpg,1,"{'id': '6999cb5a-eddf-492a-b99e-4d5de3bde17c', 'output': {'detections': [], 'nsfw_score': 0.000930496898945421}}"
1881,370,./annot_2000_no_politics/EfGa4jSUEAA3Lge.jpg,1,"{'id': 'fcf6e990-d87a-4d21-b50f-10ba14cc534c', 'output': {'detections': [], 'nsfw_score': 0.001215779804624617}}"
1882,1265,./annot_2000_no_politics/Egk1JW7XkAE7M2v.jpg,1,"{'id': '6b923708-2a11-43cc-9406-1ca3a28094cb', 'output': {'detections': [], 'nsfw_score': 0.06049846112728119}}"
1883,436,./annot_3000_hate/EU8cXPRXkAQaDSB.jpg,0,"{'id': 'be65e84c-bd46-459b-87c7-2d761366f618', 'output': {'detections': [{'confidence': '0.5', 'bounding_box': [278, 125, 35, 36], 'name': 'Female Breast - Covered'}], 'nsfw_score': 0.01025949977338314}}"
1884,1855,./annot_3000_hate/EVzpR5iWsAAF_k7.jpg,0,"{'id': '49a0caf6-983a-4ab7-8c46-c3d9c4c0bbcc', 'output': {'detections': [], 'nsfw_score': 0.029207076877355576}}"
1885,232,./annot_3000_hate/ERZBzwlW4AM9N-z.jpg,0,"{'id': '18f1cd48-e943-485e-a24a-5886ab5df350', 'output': {'detections': [], 'nsfw_score': 5.6009979743976146e-05}}"
1886,86,./annot_2000_no_politics/EfPuWvZWAAIhhuj.jpg,0,"{'id': '421631bb-4355-4eb3-88dd-d5302a89b8da', 'output': {'detections': [], 'nsfw_score': 2.8951415515621193e-05}}"
1887,1360,./annot_2000_no_politics/ERL4TbUWsAAvgsu.jpg,0,"{'id': 'edd3865f-6132-4510-875a-de1a34bc1b6d', 'output': {'detections': [], 'nsfw_score': 7.293948874576017e-05}}"
1888,363,./annot_3000_hate/Eehy4ffWkAAEBLb.jpg,0,"{'id': '379a74a4-fb07-4244-86cf-e5771d826bba', 'output': {'detections': [], 'nsfw_score': 0.0011076744413003325}}"
1889,1000,./annot_2000_no_politics/Efp5gOMWoAML3xo.jpg,0,"{'id': 'a1296829-a871-469f-994e-99697cc92527', 'output': {'detections': [], 'nsfw_score': 0.008578328415751457}}"
1890,2342,./annot_3000_hate/Etz_ed4VgAACLs9.jpg,0,"{'id': '79fe6946-3d68-44ef-bedc-f2915a1a6c12', 'output': {'detections': [], 'nsfw_score': 0.004691587295383215}}"
1891,2854,./annot_3000_hate/EU8Pdc6WAAA7hpp.jpg,0,"{'id': 'e3537839-f0b8-4b66-a587-4d931570118d', 'output': {'detections': [], 'nsfw_score': 0.006321882363408804}}"
1892,2774,./annot_3000_hate/Eea7nf-WAAAOd03.png,0,"{'id': '67e97af7-e59f-4669-a454-1e4e701ad57f', 'output': {'detections': [], 'nsfw_score': 0.0011327454121783376}}"
1893,2325,./annot_3000_hate/EWQq6BTX0AAY-HC.png,0,"{'id': 'bcad4ec2-a690-4cc3-aca3-c21ac630b5c2', 'output': {'detections': [{'confidence': '0.4', 'bounding_box': [145, 204, 34, 35], 'name': 'Female Breast - Covered'}], 'nsfw_score': 0.06828726083040237}}"
1894,246,./annot_3000_hate/EtaKn1wXUAEhTfQ.jpg,0,"{'id': '98489c80-236a-499f-9be3-139116054804', 'output': {'detections': [], 'nsfw_score': 0.03932547569274902}}"
1895,749,./annot_3000_hate/EeaFgdIWsAAsM-c.jpg,0,"{'id': '8805db2d-db89-47bb-8c71-d4062aecbd4c', 'output': {'detections': [], 'nsfw_score': 0.0018716235645115376}}"
1896,128,./annot_2000_no_politics/EzYLdNzUUAEUIv5.jpg,0,"{'id': 'd8c1fb4f-13b5-4044-89d4-bb94d9f6aa4c', 'output': {'detections': [], 'nsfw_score': 0.0037496841978281736}}"
1897,368,./annot_3000_hate/EeoztY8WkAAA_du.jpg,0,"{'id': '78c7aae9-cd4d-49b7-8f09-a6c7d6afdb77', 'output': {'detections': [], 'nsfw_score': 0.01912139728665352}}"
1898,2812,./annot_3000_hate/EVwLdGzXsAMLjr-.jpg,0,"{'id': 'd6426936-eb6a-495b-95a5-02c6fe3866c9', 'output': {'detections': [], 'nsfw_score': 0.006886238697916269}}"
1899,2415,./annot_3000_hate/ERtLeI7W4AEBRx6.jpg,1,"{'id': '216df658-a81e-465e-aafd-8e6824d937ae', 'output': {'detections': [], 'nsfw_score': 0.03180793672800064}}"
1900,458,./annot_3000_hate/EWamM-qX0AAMoQp.jpg,0,"{'id': 'f9036453-5dfb-4b68-b81f-843797013487', 'output': {'detections': [], 'nsfw_score': 0.00937587395310402}}"
1901,29,./annot_3000_hate/EWioQhJXkAAnV3R.jpg,0,"{'id': 'd0616029-432f-4bf9-885c-a29d7d9aa674', 'output': {'detections': [], 'nsfw_score': 0.005062839016318321}}"
1902,1865,./annot_2000_no_politics/EUz0gSfUwAU9sXm.jpg,0,"{'id': 'c0d3f2e0-4c36-446c-88b9-7c6dcd389b85', 'output': {'detections': [], 'nsfw_score': 0.23553307354450226}}"
1903,754,./annot_2000_no_politics/E0Inw8kXIAEtx29.png,0,"{'id': '048224b3-abd6-4867-9e2c-37dc3a250456', 'output': {'detections': [], 'nsfw_score': 0.0008426776621490717}}"
1904,647,./annot_2000_no_politics/EeXfkFgUcAAcsvj.jpg,0,"{'id': 'f769bb24-c3c2-48cd-a617-5f1dee51e422', 'output': {'detections': [], 'nsfw_score': 0.035377275198698044}}"
1905,1446,./annot_2000_no_politics/EeZm8RGWAAAXaKL.jpg,0,"{'id': 'b7360f3d-6ed6-43d1-affb-d1aeb80b8eed', 'output': {'detections': [], 'nsfw_score': 0.011172782629728317}}"
1906,1577,./annot_3000_hate/EzUFWHaUUA4tttL.jpg,0,"{'id': 'dd190dbb-630e-4cfa-ae64-3d43dc02d89b', 'output': {'detections': [], 'nsfw_score': 0.0008579419809393585}}"
1907,1815,./annot_2000_no_politics/EyKJTzRW8AUbpDL.jpg,0,"{'id': 'ae6eb84e-c1d3-4add-86c1-4c318da8a83a', 'output': {'detections': [], 'nsfw_score': 0.0006286881398409605}}"
1908,1632,./annot_2000_no_politics/EyeYydsXMAAUzmM.jpg,0,"{'id': '10b04821-8334-4bdb-9c8e-b1935eabef50', 'output': {'detections': [], 'nsfw_score': 0.3473138213157654}}"
1909,259,./annot_2000_no_politics/EUxmpjSXQAIjb7i.jpg,0,"{'id': '65acf57c-786b-49f5-9840-05875a2278aa', 'output': {'detections': [], 'nsfw_score': 0.0009462895686738193}}"
1910,657,./annot_2000_no_politics/EWDXF4PU4AIcS3t.jpg,1,"{'id': '27486385-7877-45e5-826d-75d1d6d86aaa', 'output': {'detections': [], 'nsfw_score': 0.005048100836575031}}"
1911,2402,./annot_3000_hate/EVFaGgSWoAAQpJn.jpg,0,"{'id': '75bdd47c-865e-45f7-a7f6-2903c1e50a75', 'output': {'detections': [], 'nsfw_score': 0.0015696947230026126}}"
1912,1740,./annot_2000_no_politics/Eu97ytaVkAEk3lz.jpg,0,"{'id': '07bf23cf-a615-4c42-bd19-03798722cf6b', 'output': {'detections': [], 'nsfw_score': 0.002083640079945326}}"
1913,1129,./annot_2000_no_politics/EVhJd0IX0AA7xtK.jpg,1,"{'id': '7d9a41ce-25f6-4239-a851-bdd792a8a4a2', 'output': {'detections': [], 'nsfw_score': 0.001053015934303403}}"
1914,810,./annot_2000_no_politics/EPuF_WDU8AAASZ5.jpg,0,"{'id': '317dd306-8ce0-4cf7-ac76-da2a41574c4b', 'output': {'detections': [], 'nsfw_score': 0.0009581443155184388}}"
1915,204,./annot_2000_no_politics/Ezx6OrdX0AAUyqL.jpg,0,"{'id': '7978e6a0-fcbf-4d2f-8e18-ad2aa671ef76', 'output': {'detections': [], 'nsfw_score': 0.09392275661230087}}"
1916,136,./annot_3000_hate/EecvQi2X0AAkadO.jpg,0,"{'id': 'f8d87802-a562-42ec-a8f3-67895f5c78fa', 'output': {'detections': [], 'nsfw_score': 0.0012214315356686711}}"
1917,1375,./annot_3000_hate/E0H7JmjVoAEbF2P.jpg,0,"{'id': '84d27247-1c93-4fdc-bfbb-75621b47c20c', 'output': {'detections': [{'confidence': '0.33', 'bounding_box': [681, 948, 120, 162], 'name': 'Female Breast - Covered'}], 'nsfw_score': 0.021130239591002464}}"
1918,103,./annot_2000_no_politics/EuFGX8eXEAEtKBt.jpg,1,"{'id': 'c271a02e-ca28-49ee-987b-40199377bac7', 'output': {'detections': [], 'nsfw_score': 0.0012894303072243929}}"
1919,1002,./annot_2000_no_politics/EoUA4dIUwAI33KW.jpg,0,"{'id': 'ef606d48-2b6f-41a3-a988-ee066e7a1fe8', 'output': {'detections': [], 'nsfw_score': 0.02076156809926033}}"
1920,226,./annot_2000_no_politics/EuAl1j3VcAI5T9P.jpg,0,"{'id': '3475d18d-5e6a-4138-813b-bf625dbc1b6f', 'output': {'detections': [], 'nsfw_score': 0.005026965867727995}}"
1921,498,./annot_2000_no_politics/ERFGpsfWoAEv55d.jpg,0,"{'id': '84c407ba-ba18-448b-bab6-0e5db3093db8', 'output': {'detections': [], 'nsfw_score': 0.012152704410254955}}"
1922,296,./annot_2000_no_politics/Ee6iiWdU4AASqk0.jpg,0,"{'id': '01c1e232-495b-4aa6-aa5b-8cb90594ebe6', 'output': {'detections': [], 'nsfw_score': 0.007208979222923517}}"
1923,4,./annot_3000_hate/EQlrbqFVAAACJSY.jpg,0,"{'id': '580daf7a-a121-4a0e-9f92-e7bf55b7f10e', 'output': {'detections': [], 'nsfw_score': 0.000412620633142069}}"
1924,415,./annot_3000_hate/EV7UPwcWkAYQjDB.jpg,0,"{'id': '015cde73-e5af-484b-9ab4-db49a3f47868', 'output': {'detections': [], 'nsfw_score': 0.0011976594105362892}}"
1925,642,./annot_3000_hate/EVb5M4kXsAICfaJ.jpg,0,"{'id': 'e65c8dc8-5b40-4f08-b0aa-f52f1654556b', 'output': {'detections': [], 'nsfw_score': 0.0006899724248796701}}"
1926,1708,./annot_2000_no_politics/EfMWSSmUMAAR3hz.jpg,0,"{'id': '172b3de8-fb1b-4ee7-8479-eae480e80d51', 'output': {'detections': [], 'nsfw_score': 0.0008304583607241511}}"
1927,236,./annot_3000_hate/EVYlbN2UEAEFUcD.jpg,0,"{'id': '4d31bd3c-268e-43ed-b4d2-65ecc5dbb4e4', 'output': {'detections': [], 'nsfw_score': 0.009240906685590744}}"
1928,306,./annot_3000_hate/EUqS_4BUUAAaGmJ.jpg,0,"{'id': 'ef30a604-e185-497c-9049-bad2d91f694e', 'output': {'detections': [], 'nsfw_score': 0.010690459981560707}}"
1929,187,./annot_3000_hate/Eoykk4OUwAA9bkT.jpg,0,"{'id': '72dae76d-c57d-450d-a8a1-9fe2cb068ab8', 'output': {'detections': [], 'nsfw_score': 0.03213966637849808}}"
1930,275,./annot_2000_no_politics/E0H0A-SVoAM83JX.jpg,0,"{'id': 'd26320a1-6d09-4232-9253-c661cd7f1411', 'output': {'detections': [], 'nsfw_score': 0.0007922786753624678}}"
1931,1025,./annot_3000_hate/EUsonXNWsAAWFWi.jpg,1,"{'id': '66b68914-3d4c-4198-9290-e2628859d0d6', 'output': {'detections': [], 'nsfw_score': 0.0011384885292500257}}"
1932,2661,./annot_3000_hate/EeaENZNUMAAu3s6.png,0,"{'id': '40f38b00-3ca5-49fd-a8a1-e27ac9b37f64', 'output': {'detections': [], 'nsfw_score': 0.02777540124952793}}"
1933,941,./annot_3000_hate/EQXUbCpVAAA7d5v.jpg,0,"{'id': '28f35d07-2f87-45e1-9496-1488385da17c', 'output': {'detections': [], 'nsfw_score': 9.590045374352485e-05}}"
1934,2424,./annot_3000_hate/EgjXfhyWsAIQkMq.jpg,0,"{'id': '8b86a618-3a03-4665-87c6-cf09a3c0f29e', 'output': {'detections': [], 'nsfw_score': 0.015460803173482418}}"
1935,1883,./annot_2000_no_politics/EQIBlQgWkAAHhrE.png,0,"{'id': '502f8b6b-1421-433f-97f9-87380bb48e89', 'output': {'detections': [], 'nsfw_score': 0.008640418760478497}}"
1936,1038,./annot_2000_no_politics/Ep3cD1CXIAE_aOj.jpg,0,"{'id': '6a3cd6d2-c744-4af6-aeda-ec875ec3fd79', 'output': {'detections': [], 'nsfw_score': 0.0005708660464733839}}"
1937,1285,./annot_3000_hate/Eot0N2_XEAIqqvQ.jpg,1,"{'id': 'a1a1d6c2-3960-47a9-8bcf-d0a613965bdf', 'output': {'detections': [], 'nsfw_score': 0.00032255827682092786}}"
1938,1203,./annot_2000_no_politics/ERDnazkVUAAsBD4.png,0,"{'id': 'cab7e2bb-7074-40cd-87e9-40fb3c74fff5', 'output': {'detections': [], 'nsfw_score': 0.00017951632617041469}}"
1939,1411,./annot_3000_hate/EUxJiidWsAIA2jl.jpg,0,"{'id': '706cc43e-f1cf-4338-acc6-99a790e84f98', 'output': {'detections': [], 'nsfw_score': 0.0018576583825051785}}"
1940,274,./annot_3000_hate/EWUABRGUMAAhmy9.jpg,0,"{'id': '3613b074-96b1-4f7d-b711-2c35d1c38372', 'output': {'detections': [], 'nsfw_score': 0.18086883425712585}}"
1941,902,./annot_3000_hate/EVyu2cQXQAAwoqf.jpg,0,"{'id': '7c2418ab-fad6-45de-80f9-67100a4141fb', 'output': {'detections': [], 'nsfw_score': 0.07888585329055786}}"
1942,1106,./annot_2000_no_politics/Ez0S_LuWYAQWUbv.png,0,"{'id': '4a946be9-b6a0-466f-b5fa-ed37a618d254', 'output': {'detections': [], 'nsfw_score': 0.0038113496266305447}}"
1943,1801,./annot_2000_no_politics/EfgQR2ZWAAURCgh.jpg,0,"{'id': '9b99db7f-2309-499b-b652-d75fcab46f4c', 'output': {'detections': [], 'nsfw_score': 0.0003575000155251473}}"
1944,1176,./annot_2000_no_politics/EUsLtSXUcAEmP14.jpg,1,"{'id': '5ab0fd56-4eb4-4790-ac89-991596e1e0d2', 'output': {'detections': [], 'nsfw_score': 0.08957348763942719}}"
1945,2727,./annot_3000_hate/EeYhVggXoAEIlft.png,0,"{'id': '8677b1d5-d294-430b-b016-d59927cebe9d', 'output': {'detections': [], 'nsfw_score': 0.01714966632425785}}"
1946,218,./annot_2000_no_politics/Ezmfk8uWUAIPtjd.jpg,0,"{'id': 'e93df4ae-8b5d-420b-a96d-c62ce516283a', 'output': {'detections': [], 'nsfw_score': 0.4240584969520569}}"
1947,1653,./annot_3000_hate/EfjzKlCU0AAOPbH.jpg,0,"{'id': '6e485fd3-c4c2-41cc-bcfd-e140c0aee96d', 'output': {'detections': [], 'nsfw_score': 0.0020472879987210035}}"
1948,1807,./annot_3000_hate/EQRcZ9zUEAAUFP1.jpg,0,"{'id': '2211430e-40c6-48d1-8fb9-4881203ecf58', 'output': {'detections': [], 'nsfw_score': 0.0010563788237050176}}"
1949,2810,./annot_3000_hate/EevrauWWkAM8fwf.png,0,"{'id': '15285dee-45b7-4a44-bab5-8d11f2dd5436', 'output': {'detections': [], 'nsfw_score': 1.602030715730507e-05}}"
1950,212,./annot_3000_hate/EWdMFImXgAAcU46.png,0,"{'id': 'a9f3d888-3d95-48b0-89be-d4efa4c67dd9', 'output': {'detections': [], 'nsfw_score': 0.0005557794356718659}}"
1951,2908,./annot_3000_hate/EzDGULoWgAcOH9E.jpg,0,"{'id': 'c3beb3c8-d5ef-4c19-8f9d-b3a7f70f14ea', 'output': {'detections': [], 'nsfw_score': 0.00012058085849275813}}"
1952,1548,./annot_3000_hate/EtY4Sb_WQAE4MXH.jpg,0,"{'id': '41c3a453-ba56-4b2d-b629-a921e6c496ea', 'output': {'detections': [], 'nsfw_score': 0.0020441378001123667}}"
1953,1804,./annot_3000_hate/EVLH3cKU4AARy7_.jpg,0,"{'id': '03600592-e26a-40f5-94b6-3a4af434229c', 'output': {'detections': [], 'nsfw_score': 0.006853994447737932}}"
1954,543,./annot_2000_no_politics/Ex6v-chWgAAuX-6.jpg,0,"{'id': 'bd9448da-f0c3-4cfb-a7ac-cdcc850186f4', 'output': {'detections': [], 'nsfw_score': 0.007932919077575207}}"
1955,1146,./annot_2000_no_politics/EycqrAjXAAIptkJ.jpg,0,"{'id': '8a81fa94-7153-4789-b1b7-d15517d9f03f', 'output': {'detections': [], 'nsfw_score': 0.0007020014454610646}}"
1956,345,./annot_2000_no_politics/EQDcmCWXsAENWOn.jpg,0,"{'id': '91c84496-a623-401e-bac0-05cab1d1848f', 'output': {'detections': [], 'nsfw_score': 0.0013617693912237883}}"
1957,248,./annot_3000_hate/EtO6M9MVgAQiar9.jpg,0,"{'id': 'fae41479-e4e7-40b5-ab55-6d78d744a72a', 'output': {'detections': [], 'nsfw_score': 0.007939420640468597}}"
1958,128,./annot_3000_hate/EpQSfrTVgAMMbwG.jpg,0,"{'id': 'e281f6fc-18b0-4a75-b5ea-09520a0019b5', 'output': {'detections': [], 'nsfw_score': 0.06691842526197433}}"
1959,2628,./annot_3000_hate/Eegt5U5X0AE9Mr7.png,0,"{'id': '8135f22b-f6ac-4088-8411-f86acda7ea03', 'output': {'detections': [], 'nsfw_score': 0.02345150336623192}}"
1960,2370,./annot_3000_hate/EVamrZVUUAUgtRN.jpg,1,"{'id': 'c0044f73-b274-4687-a8d9-0fbea440a386', 'output': {'detections': [], 'nsfw_score': 0.0054336232133209705}}"
1961,557,./annot_3000_hate/EolMkH1XIAY11c4.jpg,0,"{'id': '29efbe0d-6546-4ba4-b1db-ef0c23ae245b', 'output': {'detections': [], 'nsfw_score': 0.0008573551895096898}}"
1962,278,./annot_3000_hate/EV103qZWkAAwrSk.jpg,0,"{'id': '5d4c01ea-7481-4b3a-b825-29636f98fbc8', 'output': {'detections': [], 'nsfw_score': 0.1318395435810089}}"
1963,629,./annot_2000_no_politics/EyN5ljZWYAI2KJE.jpg,1,"{'id': 'a3b0e3b7-7e8a-49a1-bb98-46dbb368b013', 'output': {'detections': [], 'nsfw_score': 0.01842496730387211}}"
1964,1904,./annot_3000_hate/EpkP6EWVoAAY5OA.jpg,0,"{'id': '7cd40af8-401f-4b98-a02d-d641cae48771', 'output': {'detections': [], 'nsfw_score': 0.002876801649108529}}"
1965,940,./annot_3000_hate/ERoZ6etU4AAwy1J.jpg,1,"{'id': '06864b46-9a53-4b93-8db5-2a5086f97d76', 'output': {'detections': [], 'nsfw_score': 0.005579565651714802}}"
1966,1055,./annot_2000_no_politics/ERLaCZtU8AAc5qI.jpg,1,"{'id': 'c0abe5c8-3029-411c-8679-c7f0a7b52199', 'output': {'detections': [], 'nsfw_score': 0.0026149337645620108}}"
1967,1862,./annot_2000_no_politics/EfQXjQKXYAAUidL.jpg,0,"{'id': 'cfbbe89a-3364-4820-a6be-5f8f5a512a61', 'output': {'detections': [], 'nsfw_score': 0.010472139343619347}}"
1968,2465,./annot_3000_hate/EQcXBI5XkAAlyQT.jpg,0,"{'id': '672a74ff-a8a4-456b-970a-e5bf8d3c334e', 'output': {'detections': [], 'nsfw_score': 0.006765824742615223}}"
1969,1966,./annot_3000_hate/EQA9r5mU8AERZkS.jpg,0,"{'id': 'd7c1a786-e7f7-4395-9c66-c5b7289cb8b3', 'output': {'detections': [], 'nsfw_score': 0.003522435436025262}}"
1970,1479,./annot_2000_no_politics/EovQSzzXcAI8-4T.jpg,0,"{'id': '0e448211-15fa-4152-8fac-02c26050be78', 'output': {'detections': [], 'nsfw_score': 0.009027034044265747}}"
1971,1754,./annot_2000_no_politics/EV1KhHSXYAQORXE.jpg,0,"{'id': '6df59e5c-3ee0-4217-b7e0-ecb1f58b413e', 'output': {'detections': [], 'nsfw_score': 4.640075712813996e-05}}"
1972,1517,./annot_3000_hate/EttM_z-VcAEj6fZ.jpg,0,"{'id': '41ac76b6-5625-48f1-a1c4-36f2f01ccc45', 'output': {'detections': [], 'nsfw_score': 0.00657395226880908}}"
1973,532,./annot_3000_hate/EWerHp_VAAA0iWr.jpg,0,"{'id': 'b4015848-ba27-4ca3-9088-02693c1a1c72', 'output': {'detections': [], 'nsfw_score': 0.041311755776405334}}"
1974,2134,./annot_3000_hate/EewPS_7XkAANnpw.jpg,1,"{'id': '00337ae0-6df5-4777-a9f0-4519c6fe9eef', 'output': {'detections': [], 'nsfw_score': 0.010533508844673634}}"
1975,846,./annot_3000_hate/ERqXAxvWsAAGTde.jpg,0,"{'id': 'c68b57b2-65dd-4b1b-bd07-42cbe675b932', 'output': {'detections': [], 'nsfw_score': 0.00101632927544415}}"
1976,1064,./annot_3000_hate/EVrndZHUYAIxWVu.jpg,1,"{'id': 'f7201254-a171-4238-8199-5042dd7e5c6f', 'output': {'detections': [], 'nsfw_score': 0.00099365902133286}}"
1977,700,./annot_3000_hate/EUhOG2TWsAEwQRY.png,0,"{'id': 'eb222d25-b387-4e35-a520-c5cb4ab763fa', 'output': {'detections': [], 'nsfw_score': 0.019231777638196945}}"
1978,1340,./annot_2000_no_politics/EuP5TZ2WgAEw0IK.jpg,0,"{'id': '844543b8-fbf6-4110-b460-e763cf84a1ef', 'output': {'detections': [], 'nsfw_score': 0.00012267973215784878}}"
1979,1582,./annot_2000_no_politics/EgYuu77XgAArwvo.jpg,0,"{'id': '4beaddbf-c74c-467a-a8df-d0b1c565c001', 'output': {'detections': [], 'nsfw_score': 0.010474570095539093}}"
1980,1009,./annot_3000_hate/ERGrjH7UwAAl8e2.jpg,0,"{'id': '129a1614-7a4c-422f-a5fc-fb42d507aed5', 'output': {'detections': [], 'nsfw_score': 0.0366675965487957}}"
1981,2144,./annot_3000_hate/EgWoU93UcAEGfo2.jpg,0,"{'id': '2c16a21d-94ed-4690-8884-7c281f08279c', 'output': {'detections': [], 'nsfw_score': 0.00043770854244939983}}"
1982,2030,./annot_3000_hate/EWPq4xFWAAQBImt.png,1,"{'id': 'c116b383-4cfa-45e0-bcc6-d57228cd6322', 'output': {'detections': [], 'nsfw_score': 0.000982605037279427}}"
1983,1079,./annot_2000_no_politics/EWYnVIbWkAAsate.jpg,1,"{'id': '7f0a8306-20c8-4bf4-bfa0-0df385b8546e', 'output': {'detections': [], 'nsfw_score': 0.0008981861756183207}}"
1984,1491,./annot_2000_no_politics/EfBDZe2WsAALsfb.jpg,0,"{'id': '94c91897-f0d4-4a32-a0ab-cf25b61194ec', 'output': {'detections': [], 'nsfw_score': 0.004438355565071106}}"
1985,1805,./annot_3000_hate/EU4dAYxX0AAlDZ7.jpg,0,"{'id': 'fba46662-559d-4d73-a69f-497b798e8115', 'output': {'detections': [], 'nsfw_score': 0.07358957082033157}}"
1986,496,./annot_2000_no_politics/EWLJG-MXgAU-TZK.jpg,0,"{'id': '228ba0b5-eddd-4892-916b-b6ef221aa55a', 'output': {'detections': [], 'nsfw_score': 0.00127106171566993}}"
1987,2993,./annot_3000_hate/EUyDn0FWoAIOjfi.jpg,1,"{'id': 'c9e2b96c-aa10-4ad3-a295-85e27946edd9', 'output': {'detections': [], 'nsfw_score': 0.0008741944329813123}}"
1988,1177,./annot_2000_no_politics/EpQhVE6XIAIp-or.jpg,1,"{'id': '7f3c46c3-01cf-43ff-beef-a652b5c11f24', 'output': {'detections': [], 'nsfw_score': 0.014940992929041386}}"
1989,1715,./annot_2000_no_politics/EP-0J-LXUAEMiXg.jpg,1,"{'id': '79c91ae3-427f-41eb-bb53-f86516ddadf7', 'output': {'detections': [], 'nsfw_score': 0.02926785871386528}}"
1990,2504,./annot_3000_hate/EQ0taB1U0AAFj4f.jpg,0,"{'id': '99161169-4549-4a59-b1f9-d165de7850d2', 'output': {'detections': [], 'nsfw_score': 0.11138634383678436}}"
1991,2995,./annot_3000_hate/EgT-h2FU4AAJZwR.jpg,0,"{'id': 'c13544c3-0ed1-42d2-85e4-f9b553c03c35', 'output': {'detections': [], 'nsfw_score': 0.0010645478032529354}}"
1992,1406,./annot_2000_no_politics/EuXHaGtXAAU2NMt.png,0,"{'id': '65587e2f-6437-43f7-a1b9-3031b48d2139', 'output': {'detections': [], 'nsfw_score': 0.003331063548102975}}"
1993,1384,./annot_3000_hate/EUsP63bXsAAhnT1.jpg,0,"{'id': 'cc1dcc00-ce71-40a5-9158-a88a5b2e3a82', 'output': {'detections': [], 'nsfw_score': 0.0023563383147120476}}"
1994,930,./annot_2000_no_politics/EoZfn1wUYAAvODE.jpg,0,"{'id': '1431f882-db08-431e-b567-4d4f598f94ce', 'output': {'detections': [], 'nsfw_score': 0.037090279161930084}}"
1995,946,./annot_3000_hate/EUq3ObNUYAAqOEv.jpg,1,"{'id': '463cd7c8-e965-47af-8b12-e8176e73f753', 'output': {'detections': [], 'nsfw_score': 0.02284454181790352}}"
1996,1220,./annot_2000_no_politics/EgFX2dqWsAASgr7.jpg,1,"{'id': '90320728-a2ce-4503-bd10-d458d53bdf6e', 'output': {'detections': [], 'nsfw_score': 0.00697542168200016}}"
1997,1203,./annot_3000_hate/Ex91pHeU8AI4nVI.jpg,0,"{'id': '13dc84f6-24e7-494d-9322-3add29c2d99b', 'output': {'detections': [], 'nsfw_score': 0.0009802881395444274}}"
