,id,img,label,pred_amz_value
2468,534,./annot_2000_no_politics/EtgEFJBXcAUsOY9.jpg,0,0
2469,1642,./annot_2000_no_politics/EtvEuJGXcAAqbSA.png,0,0
2470,351,./annot_2000_no_politics/ERxbcq4XUAAlcbk.jpg,0,0
2471,2812,./annot_3000_hate/EVwLdGzXsAMLjr-.jpg,0,0
2472,2931,./annot_3000_hate/EWNpdcOWoAAcalw.jpg,1,0
2473,1155,./annot_2000_no_politics/EyuGxsaXAAUybuI.jpg,0,0
2474,656,./annot_2000_no_politics/EpFI-FXWEAMuJ1S.jpg,0,0
2475,244,./annot_3000_hate/EU1JSI5WkAAM6na.jpg,0,0
2476,840,./annot_3000_hate/Eqfv4NTXYAEN1wG.jpg,1,0
2477,1579,./annot_3000_hate/EV5Jpe7WsAEZ6GB.png,1,0
2478,1109,./annot_2000_no_politics/EgdpI4EXYAEEYm9.jpg,1,0
2479,2981,./annot_3000_hate/EokRC2nW8AIvK-U.jpg,0,0
2480,720,./annot_3000_hate/EWYvTzDWAAI5V96.jpg,0,0
2481,1192,./annot_3000_hate/EU1bo_gU4AA0802.jpg,1,0
2482,436,./annot_2000_no_politics/Eo0iofmVoAENPtC.jpg,0,0
2483,754,./annot_2000_no_politics/E0Inw8kXIAEtx29.png,0,0
2484,479,./annot_2000_no_politics/EQfgO4_UUAEmuGF.jpg,0,0
2485,196,./annot_3000_hate/Eym-fnQXEAIgcJ8.jpg,0,0
2486,684,./annot_3000_hate/EVcSu31X0AAA2wJ.jpg,0,0
2487,116,./annot_3000_hate/EWFPQorUYAIRixn.jpg,0,0
2488,2906,./annot_3000_hate/EuUOGPBWQAILTJw.jpg,0,0
2489,348,./annot_3000_hate/EV_Mxe2VAAA2pwK.jpg,0,0
2490,467,./annot_2000_no_politics/ERdqxxBU0AAzQZ4.jpg,0,0
2491,662,./annot_2000_no_politics/EQOkU3GUEAEdEdz.jpg,0,0
2492,1507,./annot_3000_hate/EU86knvXgAIJbpJ.jpg,1,0
2493,2740,./annot_3000_hate/EQ1W6IlW4AADRe0.jpg,0,0
2494,834,./annot_2000_no_politics/Eetv5kXX0AAbIvW.jpg,0,0
2495,1488,./annot_2000_no_politics/EejAVUfU8AAgKA8.jpg,0,0
2496,2824,./annot_3000_hate/EV16-GpWkAMlDqU.jpg,1,0
2497,800,./annot_2000_no_politics/EpklwMxVgAERr6O.jpg,1,0
2498,1048,./annot_3000_hate/Ef3bdbyVoAEgrFr.jpg,0,0
2499,1425,./annot_2000_no_politics/EpPJ_71W4AINXqf.jpg,0,0
2500,1502,./annot_3000_hate/EV1JoKnUEAAs5xu.jpg,1,0
2501,1452,./annot_3000_hate/EV1Df6XXYAE944Z.jpg,1,0
2502,1831,./annot_2000_no_politics/EzwUVcqXoAENbo_.jpg,0,0
2503,2989,./annot_3000_hate/EentJSCUEAILc7k.jpg,1,0
2504,2273,./annot_3000_hate/Eos6EC2UcAEQVb0.jpg,1,0
2505,438,./annot_2000_no_politics/EfBnjVIXkAAsqyx.png,0,0
2506,5,./annot_2000_no_politics/EQUy8cqWkAANr67.jpg,0,0
2507,919,./annot_2000_no_politics/EyMG06IXAAIWhWz.jpg,0,0
2508,926,./annot_2000_no_politics/EWUY_5EUMAI62Sb.jpg,1,0
2509,691,./annot_2000_no_politics/EtOBV46XcAAQfz7.jpg,0,0
2510,1100,./annot_3000_hate/EU3lundXYAIq9Eu.jpg,1,0
2511,371,./annot_3000_hate/EWnZDGUUEAEQeai.jpg,0,0
2512,2303,./annot_3000_hate/EecKol8WkAA7AcR.jpg,0,0
2513,1257,./annot_3000_hate/EWf9pTOWAAMp4JV.jpg,1,0
2514,1060,./annot_2000_no_politics/EQ-yaRSXYAAMsKc.jpg,1,0
2515,1948,./annot_3000_hate/EQ8ENNnXkAEVvdf.jpg,0,0
2516,79,./annot_3000_hate/EQdNPzGUcAABbig.jpg,0,0
2517,481,./annot_2000_no_politics/EWZZ6xdU4AAqOCU.jpg,1,0
2518,1463,./annot_2000_no_politics/Ez7lyinUUAENMLT.jpg,1,0
2519,449,./annot_2000_no_politics/EzZtp37UUAELjho.jpg,0,0
2520,1574,./annot_3000_hate/Egp6yw7WoAAqT33.jpg,1,0
2521,358,./annot_3000_hate/Eta2mG8UYAEISiF.jpg,0,0
2522,2350,./annot_3000_hate/EQC1r3qU0AAebxG.jpg,0,0
2523,2449,./annot_3000_hate/Ex5_-oxWUAs_rc0.jpg,0,0
2524,1795,./annot_2000_no_politics/EVHXbRTU4AIi7qr.jpg,0,0
2525,1874,./annot_3000_hate/EgdJHCQWkAAT_S4.jpg,0,1
2526,2798,./annot_3000_hate/EfU3pAqUcAEK4Nd.jpg,0,0
2527,965,./annot_3000_hate/EUup8AqXgAAk3gJ.jpg,0,0
2528,1805,./annot_2000_no_politics/EyeWZNoXIAE3q0y.jpg,0,0
2529,1230,./annot_2000_no_politics/EeX7G0vU4AAoIaQ.jpg,1,0
2530,764,./annot_3000_hate/EuC6VcCXYAYdURa.jpg,1,0
2531,1350,./annot_3000_hate/EyouMPXXAAk1LNK.jpg,1,0
2532,452,./annot_3000_hate/EoJ1S8HWEAAFw-5.jpg,0,0
2533,2367,./annot_3000_hate/EpbRY6nUwAEUggy.jpg,0,0
2534,1041,./annot_3000_hate/EfUDMxIXgAALmCm.jpg,1,0
2535,2978,./annot_3000_hate/Eo6YIJaXYAI9S7N.jpg,0,0
2536,1069,./annot_3000_hate/EV8COswXYAAi5ZD.jpg,1,0
2537,1160,./annot_3000_hate/EeaykUuWAAA8of7.jpg,0,0
2538,1684,./annot_2000_no_politics/EUk3WO2UUAE1JZN.jpg,0,0
2539,1016,./annot_3000_hate/Eebl_wxWoAICc_n.jpg,1,0
2540,1497,./annot_2000_no_politics/Ez0MRSCXMAA9Pr4.jpg,1,0
2541,2304,./annot_3000_hate/Eowm1O-W8AAFPYX.jpg,1,0
2542,1631,./annot_2000_no_politics/EWwWz9YXsAA22uV.jpg,0,0
2543,945,./annot_2000_no_politics/E0H2JerUYAAjUHw.jpg,0,0
2544,123,./annot_3000_hate/EfozPWlU4AI1yGj.jpg,0,0
2545,2307,./annot_3000_hate/EU1Pt_IUUAIybew.jpg,0,0
2546,1820,./annot_3000_hate/EVwH_nLXYAkW_wm.jpg,1,0
2547,291,./annot_3000_hate/Ey48vTbXMAUEfQR.jpg,0,0
2548,2430,./annot_3000_hate/EqFYJKGUcAA4MpM.jpg,1,0
2549,607,./annot_3000_hate/Ego7IcgXkAEYMa5.jpg,0,0
2550,875,./annot_2000_no_politics/EyQA8qBXMAIlNl0.jpg,0,0
2551,2759,./annot_3000_hate/Egl2SVBXcAEx7Fq.jpg,0,0
2552,2602,./annot_3000_hate/EedpB4TXsAY-K07.jpg,0,0
2553,909,./annot_3000_hate/Efx32tgVAAAXQBa.jpg,0,0
2554,1791,./annot_3000_hate/ERI3XJBWAAAkp6i.jpg,1,0
2555,1886,./annot_3000_hate/EegHeqQX0AEiBHb.jpg,0,1
2556,1367,./annot_3000_hate/EyxXNOgW8AI2jXx.jpg,0,0
2557,2635,./annot_3000_hate/EgSScZvWoAADNMC.jpg,0,0
2558,276,./annot_2000_no_politics/Epa2xTmVEAA70b9.jpg,0,0
2559,808,./annot_2000_no_politics/EfOOOh5WoAMV8_b.jpg,0,0
2560,2764,./annot_3000_hate/ERLV7XEUwAAZdCl.jpg,0,0
2561,1683,./annot_3000_hate/EQ_WcE3XYAUS8T6.jpg,0,0
2562,1641,./annot_3000_hate/EzK9oqPVoAYlE5q.jpg,0,0
2563,1096,./annot_3000_hate/EUw7U--UcAEEzsh.jpg,1,0
2564,2454,./annot_3000_hate/Eeff23vVAAAXbDD.png,1,0
2565,816,./annot_2000_no_politics/EgmgO8dWoAMHxBH.jpg,0,0
2566,1873,./annot_3000_hate/EocENBbXUAYE_z6.jpg,0,0
2567,1028,./annot_3000_hate/EP7ptS-U4AcqI98.jpg,1,1
2568,712,./annot_2000_no_politics/EgAH8yEWsAAK1z-.jpg,0,0
2569,1165,./annot_3000_hate/EpTZCNNXUAEPGEN.jpg,0,0
2570,904,./annot_3000_hate/EfF5gfeXsAEiFnn.jpg,0,0
2571,2543,./annot_3000_hate/EfxP7kFUEAAwmtu.jpg,0,0
2572,1778,./annot_2000_no_politics/Ee-7X0IWsAAld33.jpg,0,0
2573,1178,./annot_3000_hate/EUiOjvYXYAEjY2h.jpg,0,0
2574,1354,./annot_2000_no_politics/EuCPfGwWYAYSG68.jpg,0,0
2575,654,./annot_3000_hate/Eyb9KkdVEAYeFsa.jpg,1,0
2576,2709,./annot_3000_hate/EfQOqdDXoAcg4Gv.jpg,1,0
2577,1370,./annot_3000_hate/EeuIaITU0AEZN6f.jpg,0,0
2578,456,./annot_3000_hate/Ef1lZ_zUYAI5YeA.jpg,0,0
2579,1067,./annot_3000_hate/EQA98vdXUAIMk2s.jpg,0,0
2580,1376,./annot_3000_hate/EQ1brI9XYAAvrkH.jpg,1,0
2581,464,./annot_2000_no_politics/E0LSmvmXoAU6hpa.jpg,0,0
2582,441,./annot_3000_hate/EgOzBDwXkAIkDSN.jpg,0,0
2583,2002,./annot_3000_hate/EqHkyuMXYAAy9Sf.jpg,0,0
2584,947,./annot_2000_no_politics/EUuolS8X0AExylu.jpg,0,0
2585,953,./annot_2000_no_politics/EpFMogHWEAUjR2F.jpg,0,0
2586,1716,./annot_3000_hate/EeoCRQIXYAU1tUT.png,1,0
2587,1540,./annot_2000_no_politics/EeqFVFTXYAA3Bs1.jpg,0,0
2588,1416,./annot_2000_no_politics/Ef_2QujUMAA5CuV.png,1,0
2589,2517,./annot_3000_hate/EzbsFreWYAEAEkW.jpg,0,0
2590,1079,./annot_3000_hate/EnCvhiVW4AMKTnE.jpg,1,0
2591,1881,./annot_2000_no_politics/Ee7dpepU8AAQCrY.jpg,0,0
2592,1959,./annot_3000_hate/EpGAH65VgAIXaz_.png,1,0
2593,1044,./annot_2000_no_politics/EgZxU-bUwAIbsc-.jpg,1,0
2594,560,./annot_3000_hate/EgocOsEWAAUDrTa.jpg,0,0
2595,1421,./annot_3000_hate/ERwly9FUEAA8s9D.jpg,0,0
2596,649,./annot_2000_no_politics/EpdEjzeUYAIGJZy.jpg,0,0
2597,1379,./annot_2000_no_politics/EU1JYLGUYAAdN1v.jpg,1,0
2598,1076,./annot_2000_no_politics/Ex5LMfPXMAMiOeK.png,0,0
2599,1889,./annot_3000_hate/EWgGjwzUMAAn1na.jpg,1,0
2600,1571,./annot_2000_no_politics/Eo5LZzxXcAAfyP-.jpg,0,0
2601,2808,./annot_3000_hate/EernnOaXYAAUjQi.jpg,0,0
2602,117,./annot_2000_no_politics/EeskBT8WoAI46X8.jpg,0,0
2603,2724,./annot_3000_hate/EWQ_apBVAAAX3QD.jpg,0,0
2604,1946,./annot_2000_no_politics/EWejy9VX0AEelGj.jpg,0,0
2605,1679,./annot_3000_hate/EgOuKuEXYAQWaWF.png,0,0
2606,410,./annot_2000_no_politics/EpH7axwU8AQe_yg.jpg,0,0
2607,2994,./annot_3000_hate/EgUWVnVXYAEJrsW.jpg,0,0
2608,1459,./annot_3000_hate/Ee70jDFUwAAoVxc.jpg,0,0
2609,1193,./annot_2000_no_politics/Eo062GGXEAAGvdt.jpg,1,0
2610,1544,./annot_2000_no_politics/EfvGbRiWAAAzmWV.jpg,0,0
2611,90,./annot_3000_hate/Eux07aTXYAAFC5C.jpg,0,0
2612,730,./annot_2000_no_politics/EgI_RkjWsAAZCL_.jpg,1,0
2613,1859,./annot_3000_hate/EftfTWPXgAAVprq.jpg,0,0
2614,2943,./annot_3000_hate/Ee5be7fWoAA192t.jpg,1,0
2615,1842,./annot_3000_hate/EWEeLISUcAAusjO.jpg,0,0
2616,2690,./annot_3000_hate/EpE3KzWXUAYmy4n.jpg,1,0
2617,97,./annot_2000_no_politics/EesqWb1X0AAabgk.jpg,1,0
2618,1918,./annot_2000_no_politics/EyOjjqWWEAMuy-A.jpg,0,0
2619,1990,./annot_2000_no_politics/EoctvjNUcAE5OD1.jpg,1,0
2620,2289,./annot_3000_hate/Ef1XOJnUEAgG9d-.jpg,1,0
2621,105,./annot_3000_hate/EtXaqFSU0AAu6at.jpg,1,0
2622,83,./annot_3000_hate/EfbPlPOWAAEj3NC.jpg,1,0
2623,126,./annot_3000_hate/EgpDVacUMAA94AX.jpg,1,0
2624,1010,./annot_2000_no_politics/Ezy6ZpKVgAMG3KA.jpg,0,0
2625,1910,./annot_3000_hate/EPvTR5zX0AEU0Hm.jpg,0,0
2626,1330,./annot_2000_no_politics/EgRPRjNUEAMwazz.jpg,0,0
2627,413,./annot_2000_no_politics/EWamXrMXkAAqsWJ.png,0,0
2628,748,./annot_3000_hate/EfmIxOFXgAM9xEe.png,0,0
2629,254,./annot_2000_no_politics/EekAAklUcAEX8PY.jpg,0,0
2630,2409,./annot_3000_hate/Ep316PMXYAMdgVm.jpg,0,0
2631,199,./annot_3000_hate/EptKhHOWMAMaGMm.png,1,0
2632,524,./annot_3000_hate/EV2wLM-WoAALRjp.jpg,0,0
2633,2483,./annot_3000_hate/EfQ6iB1VAAU_3wy.jpg,0,0
2634,2104,./annot_3000_hate/Eewv0TFWsAYySbj.jpg,0,0
2635,1328,./annot_3000_hate/Et2wfCWXIAIrB5P.jpg,0,0
2636,460,./annot_3000_hate/EWDervmXQAI073a.jpg,1,0
2637,2531,./annot_3000_hate/EqRTWtYUwAA3gWT.jpg,0,0
2638,1395,./annot_2000_no_politics/Eep4iWcUEAESEoo.jpg,0,0
2639,1940,./annot_3000_hate/Ex2O2VwVIAMUkZ1.jpg,0,0
2640,1350,./annot_2000_no_politics/EptNmOTWwAEmAcB.jpg,0,0
2641,2339,./annot_3000_hate/EfPuWoWXoAAgYoZ.jpg,0,0
2642,2450,./annot_3000_hate/EUjJsZgU4AAG60e.jpg,0,0
2643,941,./annot_2000_no_politics/Et4q_QPXIAEDBSq.jpg,1,0
2644,728,./annot_3000_hate/EqR1HNFVEAUkdc4.jpg,0,0
2645,2572,./annot_3000_hate/EVaYRAlXYAEBu_x.png,0,0
2646,854,./annot_3000_hate/EWmVpNJUwAAn8OA.jpg,1,0
2647,1259,./annot_2000_no_politics/Eywifk2WUAAteGV.jpg,0,0
2648,1717,./annot_3000_hate/ERex_AVUEAAM7NT.jpg,0,0
2649,338,./annot_3000_hate/Eo5KI-7XcAAf3X3.jpg,0,0
2650,2553,./annot_3000_hate/EVUiJr3UcAIw4_F.jpg,0,0
2651,502,./annot_2000_no_politics/Ep9CAIlW8AUUVCw.jpg,0,0
2652,562,./annot_3000_hate/Egrs25LX0AIfFY4.jpg,0,0
2653,1746,./annot_2000_no_politics/EgnN4wJWoAEXT-O.jpg,0,0
2654,1180,./annot_2000_no_politics/EVeWJDBVAAEp36k.jpg,1,0
2655,1423,./annot_2000_no_politics/EqdI7JdVEAEiBfO.jpg,0,0
2656,677,./annot_3000_hate/EtlMtBFWQAASksz.jpg,0,0
2657,299,./annot_3000_hate/EyTzkjMWUAcAODe.jpg,0,0
2658,686,./annot_3000_hate/EU7g95LXgAAXcpa.jpg,1,0
2659,1669,./annot_3000_hate/EVL6ozGWkAUa3xX.jpg,1,0
2660,1310,./annot_3000_hate/EQbC0-LXUAEqfVa.jpg,0,0
2661,566,./annot_3000_hate/EfPRUPcWsAEx1PD.jpg,1,0
2662,2780,./annot_3000_hate/EgD1B9LUcAARJ8g.jpg,0,0
2663,794,./annot_2000_no_politics/EWnVjRDUYAAvnXG.png,1,0
2664,1254,./annot_2000_no_politics/Ee_5Qy5X0AEvvR4.jpg,1,0
2665,665,./annot_3000_hate/EqZtQrwXcAUZGGS.jpg,1,0
2666,275,./annot_3000_hate/EUxmpjSXQAIjb7i.jpg,0,0
2667,212,./annot_3000_hate/EWdMFImXgAAcU46.png,0,0
2668,197,./annot_2000_no_politics/EVQQNPKUEAEKxsN.jpg,0,0
2669,677,./annot_2000_no_politics/Ez29UkVUUAQu3mB.jpg,0,0
2670,1723,./annot_2000_no_politics/EelOniIWsAIMKse.jpg,0,0
2671,1,./annot_2000_no_politics/EV6x0GLU4AA2Km2.jpg,0,1
2672,627,./annot_3000_hate/EWZvRBNXYAEu9_o.jpg,0,0
2673,2591,./annot_3000_hate/EQn0OGmXkAUSYhy.jpg,0,0
2674,2055,./annot_3000_hate/EWC6hUIWoAEOR1B.jpg,0,0
2675,1532,./annot_3000_hate/EpTXILlXIAEYPwt.png,0,0
2676,1099,./annot_2000_no_politics/ERev91cWkAEVweP.jpg,0,0
2677,1766,./annot_3000_hate/EfIqs5xVoAAM4b9.jpg,0,0
2678,1676,./annot_3000_hate/EovUtKjXcAAG28o.jpg,0,0
2679,1657,./annot_2000_no_politics/EWUABRGUMAAhmy9.jpg,0,0
2680,2382,./annot_3000_hate/EV5PMaZXsAMzWWD.jpg,1,0
2681,829,./annot_3000_hate/EzJgKX9VEAAMtW7.jpg,0,0
2682,624,./annot_3000_hate/EQgh9u8WAAI2DhX.jpg,0,0
2683,2010,./annot_3000_hate/EpsoPRsWwAMEmJX.jpg,0,0
2684,1486,./annot_2000_no_politics/EzpOz42WUAAhy2e.jpg,0,0
2685,1488,./annot_3000_hate/EWYsKt9XQAIG0vT.jpg,0,0
2686,2880,./annot_3000_hate/EfOY3CyU4AAVvM1.jpg,0,0
2687,1234,./annot_2000_no_politics/EgHXNynU8AcT2HO.jpg,0,0
2688,698,./annot_2000_no_politics/EygPEi1UcAMFclE.jpg,0,0
2689,1305,./annot_3000_hate/EyrfzJSW8AI8tfP.jpg,0,0
2690,1300,./annot_2000_no_politics/EugAzejXEAQjxLj.jpg,0,0
2691,1833,./annot_2000_no_politics/Ey2YeMdWgAI2oU-.jpg,0,0
2692,51,./annot_3000_hate/EetKtzaUcAErOdJ.png,1,0
2693,586,./annot_3000_hate/EQW69NrWkAAjZ0y.jpg,0,0
2694,1760,./annot_2000_no_politics/EP_IwCxUUAAI6A2.jpg,0,0
2695,1995,./annot_3000_hate/EQXP_uoXUAE979n.jpg,1,0
2696,1440,./annot_3000_hate/EWYPSgFXsAEi_YL.jpg,0,0
2697,1982,./annot_3000_hate/EU1dJofWsAIPP3U.jpg,0,0
2698,1728,./annot_2000_no_politics/EVEN1Z2UwAICIy1.jpg,0,0
2699,1065,./annot_3000_hate/EeVb3TwXsAERX7s.jpg,0,0
2700,2910,./annot_3000_hate/Eok_JMSW8AEnRfb.jpg,0,0
2701,1795,./annot_3000_hate/Et_SnWTXYAIxTQZ.jpg,1,0
2702,888,./annot_3000_hate/EWeDtd4XsAIylah.jpg,0,0
2703,63,./annot_3000_hate/Eo2AjmqXUAIKN8M.jpg,0,0
2704,2047,./annot_3000_hate/EWxrnkhXkAEBGBz.jpg,0,0
2705,125,./annot_2000_no_politics/EQ-KkviWkAAoT2W.jpg,0,0
2706,1528,./annot_3000_hate/EgmtqZVWsAENBFH.jpg,0,0
2707,287,./annot_2000_no_politics/EUtFKozXQA0lPWX.jpg,0,0
2708,1144,./annot_3000_hate/EP33RaHU4AAtnAr.jpg,1,0
2709,1276,./annot_3000_hate/Ez1f3flVIAIe4oK.jpg,0,0
2710,1932,./annot_3000_hate/EunN9YbWgAUmKfv.jpg,1,0
2711,994,./annot_3000_hate/Egnk-d9XYAIMpue.jpg,0,0
2712,1123,./annot_3000_hate/Ep-JzDeXIAIan9L.jpg,0,0
2713,1307,./annot_3000_hate/EU9W-VfWoAAeQc9.jpg,1,0
2714,2057,./annot_3000_hate/EgNXNDTUEAIzOdo.jpg,1,0
2715,178,./annot_3000_hate/EVKgqEaVAAEXvVN.jpg,0,0
2716,1701,./annot_2000_no_politics/EWZCkFPXsAAM9pN.jpg,0,0
2717,2211,./annot_3000_hate/EzJjpVtVgAIxAjA.jpg,0,0
2718,2036,./annot_3000_hate/EfE_fCgXoAABvLP.jpg,0,0
2719,717,./annot_2000_no_politics/EeYSHwAWsAA8N6z.jpg,1,0
2720,1720,./annot_3000_hate/EfA4taAWAAMr2AV.jpg,1,0
2721,1263,./annot_3000_hate/EeoESaRWsAIo8ME.jpg,0,0
2722,439,./annot_2000_no_politics/EugsZc5VcAYTpoH.jpg,0,0
2723,1752,./annot_2000_no_politics/EVwo33-X0AIravh.jpg,0,0
2724,1136,./annot_3000_hate/EVtQsNbUcAARIrH.jpg,1,0
2725,1378,./annot_3000_hate/EgET5G0X0AQnO3T.jpg,1,0
2726,1725,./annot_3000_hate/EWQdyN3WkAIQW-m.jpg,1,0
2727,1233,./annot_3000_hate/EtrP2xoXUAAhG8x.jpg,0,0
2728,378,./annot_2000_no_politics/ERg8yE6WkAApgx7.jpg,0,0
2729,1941,./annot_3000_hate/EQAp-0ZWkAEIjeh.jpg,0,0
2730,1550,./annot_3000_hate/ERvhKCSW4AEhVX0.jpg,0,0
2731,1276,./annot_2000_no_politics/Eu360U9XIAEEvAt.jpg,0,0
2732,2615,./annot_3000_hate/EvCgCsGVcAAvgKw.jpg,0,0
2733,2638,./annot_3000_hate/EQHKAfKXsAIB7dl.jpg,1,0
2734,297,./annot_3000_hate/EQ8y7ynVAAUAohg.jpg,0,0
2735,367,./annot_2000_no_politics/EVDlnx-UMAA0fAW.png,0,0
2736,876,./annot_2000_no_politics/EWpLbB9VcAAD2zg.jpg,0,0
2737,2742,./annot_3000_hate/EpSxks8XcAErgSH.jpg,1,0
2738,552,./annot_2000_no_politics/EteAhOcXYAM3YKm.png,0,0
2739,221,./annot_2000_no_politics/EWftLx0VAAAT14T.jpg,0,0
2740,2223,./annot_3000_hate/Ee4mZF_VAAAUGRq.jpg,1,0
2741,1602,./annot_2000_no_politics/EgdIsKTUYAE47dP.jpg,1,0
2742,2465,./annot_3000_hate/EQcXBI5XkAAlyQT.jpg,0,0
2743,1843,./annot_2000_no_politics/EpjGdbjVgAAoj8n.jpg,0,0
2744,1649,./annot_2000_no_politics/ERPGf0mWsAUo4S9.jpg,0,0
2745,2870,./annot_3000_hate/Eui73BmXEAEubjg.jpg,0,0
2746,1885,./annot_2000_no_politics/EuW4FgnUYAcTFyq.jpg,0,0
2747,1312,./annot_3000_hate/EuA-AWlWgAYNc8T.jpg,1,0
2748,2031,./annot_3000_hate/EeelkyVU8AIYl-4.jpg,0,0
2749,1010,./annot_3000_hate/EUkj3FuXsAE7S-R.jpg,0,0
2750,2433,./annot_3000_hate/EVglliHU4AE8Eqq.jpg,0,0
2751,1978,./annot_3000_hate/EVIcBAvWoAEZDnx.jpg,0,0
2752,956,./annot_2000_no_politics/EgHh_aaXsAcHQRk.jpg,1,0
2753,1776,./annot_3000_hate/EWhXOD0WoAA3B4e.jpg,0,0
2754,1252,./annot_3000_hate/Ee5HsgKWkAEMbKa.jpg,1,0
2755,399,./annot_3000_hate/EyGgtaCW8AAGAwN.jpg,0,0
2756,2358,./annot_3000_hate/Epn7--sXMAAsP0m.png,0,0
2757,571,./annot_3000_hate/EU2qc-2X0AMvOQc.jpg,0,0
2758,1465,./annot_2000_no_politics/EoJ0fs9XYAAFr2V.jpg,0,0
2759,1612,./annot_2000_no_politics/Ee50kcgXoAksJeu.jpg,0,0
2760,1582,./annot_2000_no_politics/EgYuu77XgAArwvo.jpg,0,0
2761,243,./annot_2000_no_politics/EfzcA6DXoAAKT6t.jpg,0,0
2762,2926,./annot_3000_hate/EeY8t3lUEAE0pnl.png,0,0
2763,402,./annot_2000_no_politics/EejJ2k9U0AILr4w.jpg,1,0
2764,1505,./annot_3000_hate/Et1to04XMAI10ql.jpg,0,0
2765,1498,./annot_2000_no_politics/EWBjJGtWkAAFQN_.jpg,0,0
2766,435,./annot_3000_hate/EzprSV6XEAw8K8l.jpg,0,0
2767,1365,./annot_2000_no_politics/EpRlkRgVgAAGbnW.jpg,0,0
2768,981,./annot_3000_hate/Euf3tlnXcAAnxc9.jpg,1,0
2769,2187,./annot_3000_hate/EWQRHAiXQAIHxRL.jpg,0,0
2770,2731,./annot_3000_hate/EovMsu0U8AEk9zI.jpg,0,0
2771,2130,./annot_3000_hate/EyFagvpXIAEcS8q.jpg,0,0
2772,201,./annot_3000_hate/EewhFXmWsAAqZm4.jpg,0,0
2773,311,./annot_3000_hate/EWxRiBHXgAEyE44.png,1,0
2774,60,./annot_3000_hate/Ee6niGJWkAEInAC.jpg,1,0
2775,284,./annot_2000_no_politics/EzkuBI9VcAM7nGJ.jpg,0,0
2776,720,./annot_2000_no_politics/Eu3Gf9iXcAALcAw.jpg,0,0
2777,974,./annot_2000_no_politics/Eect1wfWkAEm-A0.jpg,0,0
2778,1781,./annot_2000_no_politics/Ep5sD8oXUAEm_9e.jpg,0,0
2779,2970,./annot_3000_hate/Ex6v-chWgAAuX-6.jpg,0,0
2780,1690,./annot_3000_hate/EQrqqZZW4AA7CRH.jpg,1,0
2781,951,./annot_2000_no_politics/EyJf0TRWEAMo-rX.jpg,1,0
2782,2243,./annot_3000_hate/EfqV-CfWkAAi9hW.jpg,0,0
2783,536,./annot_3000_hate/EV7_a83XkAUO9we.jpg,0,0
2784,531,./annot_2000_no_politics/EV-G_sKXYAIhJrF.jpg,0,0
2785,504,./annot_2000_no_politics/EUnKbolXgAUeXXy.jpg,0,0
2786,2570,./annot_3000_hate/Eqe-P6rXUAEuRJn.jpg,1,0
2787,980,./annot_2000_no_politics/EfO8jUnUEAA5sIO.jpg,0,0
2788,1109,./annot_3000_hate/EgaNGo5UEAAIxp_.jpg,0,0
2789,2324,./annot_3000_hate/EuGWvyZXcAIhn0n.png,1,0
2790,1625,./annot_3000_hate/Ex-IhMAVgAIW0_b.jpg,1,0
2791,357,./annot_3000_hate/ERX44PGU8AIfbQq.jpg,0,0
2792,1643,./annot_3000_hate/EUhr8zuWkAE4-LE.jpg,1,0
2793,2311,./annot_3000_hate/EVyVx2cUcAEVVMK.jpg,0,0
2794,1980,./annot_2000_no_politics/EgreSreUYAAxHCu.jpg,0,0
2795,87,./annot_2000_no_politics/EegRE0BWkAcHkzF.jpg,0,0
2796,1121,./annot_2000_no_politics/Ezbdy6DWEAIAW0b.jpg,0,0
2797,1404,./annot_2000_no_politics/EpnhedxXUAIat7P.jpg,0,0
2798,2081,./annot_3000_hate/EPyN209WkAAT19N.jpg,0,0
2799,1526,./annot_2000_no_politics/EvMxtqAVEAEgHvg.jpg,0,0
2800,1117,./annot_3000_hate/EfgORl2X0AEHauf.jpg,0,0
2801,1156,./annot_2000_no_politics/EvLPxYpWgAE1xpx.jpg,0,0
2802,1777,./annot_2000_no_politics/EqZ_h21XYAEjRHr.jpg,0,0
2803,2735,./annot_3000_hate/EV2iApfU4AEcolM.jpg,0,0
2804,540,./annot_2000_no_politics/EtWboeRWQAAgSXi.jpg,0,0
2805,2355,./annot_3000_hate/EfkhnxLXsAYAmQi.jpg,1,0
2806,34,./annot_2000_no_politics/EqJSQ8aVEAAqhSD.jpg,0,0
2807,948,./annot_3000_hate/EfOvKn6WsAEqdo_.jpg,1,0
2808,1514,./annot_3000_hate/EqBWZLgXcAYZQH7.jpg,0,0
2809,369,./annot_3000_hate/Ee6qw3aXoAEswCN.jpg,1,0
2810,79,./annot_2000_no_politics/Efs3EppWsAAbb5z.jpg,0,0
2811,856,./annot_2000_no_politics/EfundjGUcAEgiRw.jpg,1,0
2812,444,./annot_3000_hate/Eo-dXLnWMAIFZLz.jpg,0,0
2813,1022,./annot_2000_no_politics/ERDn9bdUcAEFkvX.png,0,0
2814,446,./annot_3000_hate/Ef0AdN7WsAAC5x3.jpg,1,0
2815,779,./annot_3000_hate/EyseHV5UYAcIguW.jpg,1,0
2816,1753,./annot_3000_hate/EgkCq1sXsAAzSLV.jpg,1,0
2817,1760,./annot_3000_hate/EWzeeyRXgAE9MCL.jpg,0,0
2818,982,./annot_2000_no_politics/Ezl9dW7XsAEfbOA.jpg,0,0
