id,img,label,pred_gv,pred_cl,pred_da,pred_amz,pred_total
1378,./annot_3000_hate/EgET5G0X0AQnO3T.jpg,1,0,0,0,0,0
1378,./annot_2000_no_politics/EPxlpxRUYAAGudf.jpg,0,0,0,0,0,0
1379,./annot_2000_no_politics/EU1JYLGUYAAdN1v.jpg,1,0,0,0,0,0
1379,./annot_3000_hate/EfFGBTbVAAEbFLQ.jpg,0,0,0,0,0,0
1380,./annot_2000_no_politics/EuEETjZUcAIXu2s.jpg,0,0,0,0,0,0
1380,./annot_3000_hate/EfN-tUdWoAIdXqf.jpg,1,0,0,0,0,0
1381,./annot_2000_no_politics/EUn4pjqVAAAJR25.jpg,0,0,0,0,0,0
1381,./annot_3000_hate/EevDrTqXsAA3K28.jpg,1,0,0,0,0,0
1382,./annot_2000_no_politics/EplxD71XUAoc2po.jpg,1,0,0,0,0,0
1382,./annot_3000_hate/EUpY5bKVAAASq_v.jpg,1,0,0,0,0,0
1383,./annot_2000_no_politics/EysaGgbUcAQ0i6n.jpg,0,0,0,0,0,0
1383,./annot_3000_hate/Ep9PCHJXUAAFtWq.jpg,0,0,0,0,0,0
1384,./annot_3000_hate/EUsP63bXsAAhnT1.jpg,0,0,0,0,0,0
1384,./annot_2000_no_politics/EgVvHm3VAAA5lG5.jpg,0,0,0,0,0,0
1385,./annot_3000_hate/Etcg2D9WYAESDcn.jpg,0,0,0,0,0,0
1385,./annot_2000_no_politics/EWK7ZHVXkAAsCD5.jpg,0,0,0,0,0,0
1386,./annot_3000_hate/EU8Csx7VAAAfrbs.jpg,0,0,0,0,0,0
1386,./annot_2000_no_politics/EWy9xCrWkAEUFpg.jpg,0,0,0,0,0,0
1387,./annot_3000_hate/EpEtRM3WMAM2jhC.png,0,0,0,0,0,0
1387,./annot_2000_no_politics/E0AJvBEWUAUqD6-.jpg,0,0,0,0,0,0
1388,./annot_2000_no_politics/EQGsIHNW4AAF0kt.jpg,0,0,0,0,0,0
1388,./annot_3000_hate/E0GwK_3WYAIqYQL.jpg,0,0,0,0,0,0
1389,./annot_2000_no_politics/EzsPVY3WUAQCzuT.jpg,0,0,0,0,0,0
1389,./annot_3000_hate/EVwk_xlXQAA65AA.jpg,1,0,0,0,0,0
1390,./annot_3000_hate/EpFI-FXWEAMuJ1S.jpg,0,0,0,0,0,0
1390,./annot_2000_no_politics/EfFSRmvUMAAtjxP.jpg,0,0,0,0,0,0
1391,./annot_3000_hate/Ef2tms6U0AAXKi4.jpg,0,0,0,0,0,0
1391,./annot_2000_no_politics/Eo9SSKKWMAQwVNJ.jpg,0,0,0,0,0,0
1392,./annot_3000_hate/EQ1iWaOW4AAleiR.jpg,0,0,0,0,0,0
1392,./annot_2000_no_politics/EyoAAFzU8AQ9CH4.jpg,1,0,0,0,0,0
1393,./annot_3000_hate/EteAUunVgAMKk4u.jpg,0,0,0,0,0,0
1393,./annot_2000_no_politics/EWTkhiUXgAEXEOw.jpg,0,0,0,0,0,0
1394,./annot_2000_no_politics/EfEK4K9UcAAFEpK.png,1,0,0,0,0,0
1394,./annot_3000_hate/EVDUmOxUwAEUbDq.jpg,0,1,0,0,0,1
1395,./annot_3000_hate/EWdPhonXsAAbOtE.jpg,0,0,0,0,0,0
1395,./annot_2000_no_politics/Eep4iWcUEAESEoo.jpg,0,0,0,0,0,0
1396,./annot_3000_hate/EpT-ckRXEAgIRMr.jpg,0,0,0,0,0,0
1396,./annot_2000_no_politics/EUwAwyTVAAIqfuG.jpg,1,0,0,0,0,0
1397,./annot_3000_hate/EgnAcC1WAAEdJXR.jpg,1,0,0,0,0,0
1397,./annot_2000_no_politics/EoQ5j7MW8AA5yP1.jpg,1,0,0,0,0,0
1398,./annot_3000_hate/Ep-cr6JWMAAW1J7.jpg,1,0,0,0,0,0
1398,./annot_2000_no_politics/Euh1LP1VoAIigWZ.png,0,0,0,0,0,0
1399,./annot_2000_no_politics/Ef_skTtWkAEpsfp.jpg,0,0,0,0,0,0
1399,./annot_3000_hate/EWASNNJUwAE2KXU.jpg,0,0,0,0,0,0
1400,./annot_3000_hate/EzVojtbVUAoSYsm.jpg,0,0,0,0,0,0
1400,./annot_2000_no_politics/Euev8TPWgAMb4q6.jpg,0,0,0,0,0,0
1401,./annot_2000_no_politics/EoPEo1oUUAEsR3w.jpg,0,0,0,0,0,0
1401,./annot_3000_hate/EgjU3YHXkAExDmq.jpg,1,0,0,0,0,0
1402,./annot_2000_no_politics/EospUKkUYAA0r1k.jpg,0,0,0,0,0,0
1402,./annot_3000_hate/EtVNKFwWgAYc4TR.jpg,0,0,0,0,0,0
1403,./annot_2000_no_politics/EqH8g8EUcAAFmRv.jpg,0,0,0,0,0,0
1403,./annot_3000_hate/EWyqGENXYAAtXyF.jpg,0,0,0,0,0,0
1404,./annot_2000_no_politics/EpnhedxXUAIat7P.jpg,0,0,0,1,0,1
1404,./annot_3000_hate/EP5HMKNX0AYW0k2.jpg,0,0,0,0,0,0
1405,./annot_3000_hate/EUhFLhPUUAIJbJU.jpg,0,0,0,0,0,0
1405,./annot_2000_no_politics/Ef5qh37XoAAvTvq.jpg,1,0,0,0,0,0
1406,./annot_2000_no_politics/EuXHaGtXAAU2NMt.png,0,0,0,0,0,0
1406,./annot_3000_hate/EUynsU9X0AAJZgO.jpg,0,0,0,0,0,0
1407,./annot_3000_hate/EWXL1BSWsAAdV0d.jpg,0,0,0,0,0,0
1407,./annot_2000_no_politics/EuEQTdaWQAI5-5Z.jpg,0,0,0,0,0,0
1408,./annot_2000_no_politics/EgEPkFnU4AU5FZN.jpg,0,0,0,0,0,0
1408,./annot_3000_hate/Eo8NZ4nVQAABpRl.jpg,0,0,0,0,0,0
1409,./annot_3000_hate/EUoNamnWsAIexge.jpg,0,0,0,0,0,0
1409,./annot_2000_no_politics/EzU-m-5VIAYvzl6.png,0,0,0,0,0,0
1410,./annot_2000_no_politics/EyKUD8VWgAYH6Or.jpg,0,0,0,0,0,0
1410,./annot_3000_hate/EoZWdtXUUAIVyyx.jpg,0,0,0,0,0,0
1411,./annot_3000_hate/EUxJiidWsAIA2jl.jpg,0,0,0,0,0,0
1411,./annot_2000_no_politics/EVbBqC3U8AA-ATm.jpg,1,0,0,0,0,0
1412,./annot_3000_hate/EUiZlwrXYAYwljm.jpg,1,0,0,0,0,0
1412,./annot_2000_no_politics/EfherFDXkAE3R4y.jpg,1,0,0,0,0,0
1413,./annot_2000_no_politics/EyMJvVmUUAI3L1k.jpg,0,0,0,0,0,0
1413,./annot_3000_hate/EtOBV46XcAAQfz7.jpg,0,0,0,0,0,0
1414,./annot_2000_no_politics/EU8QlDzUYAA8cOZ.jpg,0,0,0,0,0,0
1414,./annot_3000_hate/EgMJI0UU0AAfu9C.jpg,1,0,0,0,0,0
1415,./annot_2000_no_politics/EtvUCzUXcAUmstN.jpg,0,0,0,0,0,0
1415,./annot_3000_hate/EQCaNTqXUAAUgij.jpg,1,0,0,0,0,0
1416,./annot_2000_no_politics/Ef_2QujUMAA5CuV.png,1,0,0,0,0,0
1416,./annot_3000_hate/EVhCbJEXkAI64Um.jpg,0,0,0,0,0,0
1417,./annot_2000_no_politics/EgDd0uJWoAANJHZ.jpg,1,0,0,0,0,0
1417,./annot_3000_hate/EWObWb0XkAAZIE5.jpg,0,0,0,0,0,0
1418,./annot_3000_hate/EeXfeqvUcAAUEl6.jpg,0,0,0,0,0,0
1418,./annot_2000_no_politics/Eo1ZcBSXUAAYOcJ.jpg,0,0,0,0,0,0
1419,./annot_3000_hate/EgG7oR5UYAAV2rF.jpg,1,0,0,0,0,0
1419,./annot_2000_no_politics/Ezz_6ejWUAACBkC.png,0,0,0,0,0,0
1420,./annot_2000_no_politics/EgG3B6uUEAYEcLQ.jpg,0,0,0,0,0,0
1420,./annot_3000_hate/EVF1ynVUYAESwqM.jpg,0,0,0,0,0,0
1421,./annot_3000_hate/ERwly9FUEAA8s9D.jpg,0,0,0,0,0,0
1421,./annot_2000_no_politics/EWX1qLbUcAANK0F.jpg,0,0,0,0,0,0
1422,./annot_3000_hate/EeruH83XoAEp-ru.png,1,0,0,0,0,0
1422,./annot_2000_no_politics/EzOcbQqVgAQqqJs.jpg,0,0,0,0,0,0
1423,./annot_3000_hate/EyqyrGNWYAAGSa2.jpg,0,0,0,0,0,0
1423,./annot_2000_no_politics/EqdI7JdVEAEiBfO.jpg,0,0,0,0,0,0
1424,./annot_2000_no_politics/EtrcvLcXAAQUom0.jpg,1,0,0,0,0,0
1424,./annot_3000_hate/EWais79X0AA_R7h.jpg,1,0,0,0,0,0
1425,./annot_2000_no_politics/EpPJ_71W4AINXqf.jpg,0,0,0,0,0,0
1425,./annot_3000_hate/EVhDEZQU4AAXuY-.jpg,0,0,0,0,0,0
1426,./annot_3000_hate/Ef0Em4IWoAAvOIr.jpg,0,0,0,0,0,0
1426,./annot_2000_no_politics/EpD1_jPVoAAmN1D.jpg,0,0,0,0,0,0
1427,./annot_2000_no_politics/EVcos4wUMAE_Ng7.jpg,0,0,0,0,0,0
1427,./annot_3000_hate/EWZPnpbU8AApqsZ.jpg,1,0,1,0,0,1
1428,./annot_2000_no_politics/EpHzGvhXUAE4s0S.jpg,0,0,0,0,0,0
1428,./annot_3000_hate/EumKGFkVIAYlaio.jpg,1,0,0,0,0,0
1429,./annot_3000_hate/EVgGEHJUUAA97cR.jpg,1,0,0,0,0,0
1429,./annot_2000_no_politics/EUlYP9TU8AEGTic.jpg,0,0,0,0,0,0
1430,./annot_3000_hate/EzZR-a6XMAAbLVS.jpg,0,0,0,0,0,0
1430,./annot_2000_no_politics/EztaTgRWEAUyqdj.jpg,1,0,0,0,0,0
1431,./annot_3000_hate/EWFJkUhUEAASIQj.jpg,0,0,0,0,0,0
1431,./annot_2000_no_politics/Eot71oUXEAIlmPr.jpg,0,0,0,0,0,0
1432,./annot_2000_no_politics/EfShpxkVAAAP_da.jpg,0,0,0,0,0,0
1432,./annot_3000_hate/ERZD-nQW4AI4OCP.jpg,0,0,0,0,0,0
1433,./annot_3000_hate/ERQI7QpX0AUtmyw.jpg,1,0,0,0,0,0
1433,./annot_2000_no_politics/Ez8pwdXWYAcGEDs.jpg,0,1,0,0,0,1
1434,./annot_2000_no_politics/Egl64_NX0AEXpkH.jpg,1,0,0,0,0,0
1434,./annot_3000_hate/EtZRlzAXMAEQ1L9.jpg,1,0,0,0,0,0
1435,./annot_2000_no_politics/Eeq3md7VAAEeFH-.jpg,0,0,0,0,0,0
1435,./annot_3000_hate/EoLtoO9XYAUQdsk.jpg,1,0,0,0,0,0
1436,./annot_3000_hate/EVmyXjqXQAE8u78.jpg,0,0,0,0,0,0
1436,./annot_2000_no_politics/EuT3ndxXUAYrXAL.jpg,0,0,0,0,1,1
1437,./annot_2000_no_politics/EoTqXqAXEAAalEH.jpg,0,1,0,0,0,1
1437,./annot_3000_hate/Eeh-bhjVoAEMgFd.jpg,1,0,0,0,0,0
1438,./annot_3000_hate/EWabrldUMAA1HD1.jpg,0,0,0,0,0,0
1438,./annot_2000_no_politics/EQw2J_mX0AAxvoq.jpg,1,1,0,0,0,1
1439,./annot_3000_hate/Efi-1JtXsAAQJ93.jpg,0,0,0,0,0,0
1439,./annot_2000_no_politics/EtzB811U0AI_IUl.jpg,0,0,0,0,0,0
1440,./annot_2000_no_politics/Ee6iO-bXkAIipHv.jpg,0,0,0,0,0,0
1440,./annot_3000_hate/EWYPSgFXsAEi_YL.jpg,0,0,0,0,0,0
1441,./annot_2000_no_politics/Ez0DjMwUUAcSMrm.jpg,0,0,0,0,0,0
1441,./annot_3000_hate/EfR3hOKUYAYYc3E.jpg,0,0,0,0,0,0
1442,./annot_3000_hate/EQCzdvbVUAAgA_A.jpg,1,0,0,0,0,0
1442,./annot_2000_no_politics/ERqSL4mUUAEO3PZ.jpg,0,0,0,0,0,0
1443,./annot_2000_no_politics/Ey-ZDpRXIAICCnP.jpg,0,0,0,0,0,0
1443,./annot_3000_hate/EzPlXPrVkAYGcbK.jpg,1,0,0,0,0,0
1444,./annot_2000_no_politics/EyrPyGaUYAEUQ_q.jpg,0,0,0,0,0,0
1444,./annot_3000_hate/EgHb4DLUYAEO1W8.jpg,1,0,0,0,0,0
1445,./annot_3000_hate/Eok3jqVXcAEiSYj.jpg,1,0,0,0,0,0
1445,./annot_2000_no_politics/Eo5Zl91WEAQyatl.jpg,0,0,0,0,0,0
1446,./annot_3000_hate/EouJ4s6WMAECag9.jpg,0,0,0,0,0,0
1446,./annot_2000_no_politics/EeZm8RGWAAAXaKL.jpg,0,0,0,0,0,0
1447,./annot_2000_no_politics/EUjMwaOWoAcd0My.jpg,0,0,0,0,0,0
1447,./annot_3000_hate/EgsdKLmX0AYgDC9.jpg,0,0,0,0,0,0
1448,./annot_3000_hate/EfORCL7XsAEFqbr.jpg,1,1,0,0,0,1
1448,./annot_2000_no_politics/EeVhFZlXYAAFVDx.jpg,0,0,0,0,0,0
1449,./annot_3000_hate/Efj8YFPX0AMDUwF.jpg,0,0,0,0,0,0
1449,./annot_2000_no_politics/ERO5N1IUcAAeQEf.jpg,0,0,0,0,0,0
1450,./annot_2000_no_politics/EtKNaRZWMAkKJJI.jpg,0,0,0,0,0,0
1450,./annot_3000_hate/EWdmlMxVAAAI_6w.jpg,0,0,0,0,0,0
1451,./annot_3000_hate/EgJk2qqXkAAg8YP.jpg,0,0,0,0,0,0
1451,./annot_2000_no_politics/EfcVMfIXkAIfVKV.jpg,0,0,0,0,0,0
1452,./annot_3000_hate/EV1Df6XXYAE944Z.jpg,1,0,0,0,0,0
1452,./annot_2000_no_politics/Ept3i2hW4AAzT6h.jpg,0,0,0,0,0,0
1453,./annot_2000_no_politics/EfE_fCgXoAABvLP.jpg,0,0,0,0,0,0
1453,./annot_3000_hate/EVLNqynUEAEN_TT.jpg,0,0,0,0,0,0
1454,./annot_2000_no_politics/EtctRVfUYAU4m6b.jpg,0,0,0,0,0,0
1454,./annot_3000_hate/EQleH3xXYAE-ITa.jpg,0,0,0,0,0,0
1455,./annot_2000_no_politics/Ez2I5RZWUAI9iZv.jpg,0,0,0,0,0,0
1455,./annot_3000_hate/EVLTZtLU4AAFaGd.jpg,0,0,0,0,0,0
1456,./annot_3000_hate/EyMUJ_wVgAII918.jpg,0,0,0,0,0,0
1456,./annot_2000_no_politics/Egc-khKWoBUpZR5.jpg,1,0,0,0,0,0
1457,./annot_2000_no_politics/EQf8QpQU4AAgXsz.jpg,0,0,0,0,0,0
1457,./annot_3000_hate/Ey0yMZxWEAATxz9.jpg,0,0,0,0,0,0
1458,./annot_2000_no_politics/EtyvkVVXYAY9UMC.jpg,0,0,0,0,0,0
1458,./annot_3000_hate/EVv9AM-U0AAgGcN.jpg,0,0,0,0,0,0
1459,./annot_3000_hate/Ee70jDFUwAAoVxc.jpg,0,0,0,0,0,0
1459,./annot_2000_no_politics/EVfNBOBU0AEjXn2.jpg,0,0,0,0,0,0
1460,./annot_3000_hate/EWBz36hXgAIhNGD.jpg,0,1,0,0,0,1
1460,./annot_2000_no_politics/ERfP92wXkAAQC87.jpg,0,0,0,0,0,0
1461,./annot_2000_no_politics/Et6E8fKXMAkN-QF.jpg,0,0,0,0,0,0
1461,./annot_3000_hate/Ef4rJq4UYAArpzV.jpg,0,0,0,0,0,0
1462,./annot_3000_hate/EzOFQ2bVgAk7SbK.jpg,1,0,0,0,0,0
1462,./annot_2000_no_politics/EU4dALIXYAEVULV.jpg,0,0,0,0,0,0
1463,./annot_2000_no_politics/Ez7lyinUUAENMLT.jpg,1,0,0,0,0,0
1463,./annot_3000_hate/Ef5OnbMXYAMSXwF.jpg,0,0,0,0,0,0
1464,./annot_3000_hate/Ega8C-gWkAA7SDs.jpg,1,0,0,0,0,0
1464,./annot_2000_no_politics/EVvA06dXgAgCKwH.jpg,0,0,0,0,0,0
1465,./annot_3000_hate/EfpQ9mVWoAs7BFF.jpg,0,0,0,0,0,0
1465,./annot_2000_no_politics/EoJ0fs9XYAAFr2V.jpg,0,0,0,0,0,0
1466,./annot_2000_no_politics/EV699TbX0AYXDgB.jpg,0,0,0,0,0,0
1466,./annot_3000_hate/EWPeDJDWkAMziGe.jpg,1,0,0,0,0,0
1467,./annot_2000_no_politics/EtuXZ_hUYAIBssy.jpg,0,0,0,0,0,0
1467,./annot_3000_hate/EWiiE5aWoAAovvw.png,1,0,0,0,0,0
1468,./annot_3000_hate/EWxvNnKWsAMrx6n.jpg,1,0,0,0,0,0
1468,./annot_2000_no_politics/EvPgaNWWgAYNeQ1.jpg,0,0,0,0,1,1
1469,./annot_2000_no_politics/Ee_f75yVoAEJBVS.jpg,0,0,0,0,0,0
1469,./annot_3000_hate/EQDh6mqVAAEoqGJ.jpg,0,0,0,0,0,0
1470,./annot_3000_hate/Ee4z8xTWoAEsT7c.jpg,0,0,0,0,0,0
1470,./annot_2000_no_politics/EeXgKBgU4AAraSd.jpg,0,0,0,0,0,0
1471,./annot_2000_no_politics/Eogh93CWMAIDnXF.jpg,0,0,0,0,0,0
1471,./annot_3000_hate/EWy9u4nXgAEp77P.jpg,1,0,0,0,0,0
1472,./annot_3000_hate/EefvgWSUMAE_I9X.jpg,0,0,0,0,0,0
1472,./annot_2000_no_politics/EWgGjwzUMAAn1na.jpg,1,0,0,0,0,0
1473,./annot_2000_no_politics/EtPbeT1XAAAQ33Z.png,0,0,0,0,0,0
1473,./annot_3000_hate/EWnksvCU8AcjUGU.jpg,1,0,0,0,0,0
1474,./annot_2000_no_politics/EtNmsGvWYAEydt6.jpg,0,0,0,0,0,0
1474,./annot_3000_hate/EtzlWLbXYAMfg4f.jpg,1,0,0,0,0,0
1475,./annot_3000_hate/EfgMCZtU4AASFZ3.jpg,1,0,0,0,0,0
1475,./annot_2000_no_politics/EfqpE1yWAAQ8PmF.jpg,0,0,0,0,0,0
1476,./annot_3000_hate/EWdTXKCWAAEsyVX.jpg,0,0,0,0,0,0
1476,./annot_2000_no_politics/EpXFW3EXUAAc85q.jpg,0,0,0,0,0,0
1477,./annot_3000_hate/EQGnfu1WAAEQ2bG.jpg,1,0,0,0,0,0
1477,./annot_2000_no_politics/EfxZB17XkAMhamU.jpg,1,0,0,0,0,0
1478,./annot_3000_hate/EfJcKnPX0AAMXAv.jpg,0,0,0,0,0,0
1478,./annot_2000_no_politics/EP64Mt3UUAMmH5z.jpg,1,0,0,0,0,0
1479,./annot_3000_hate/EWQDqNcVAAIOYJr.jpg,1,0,0,0,0,0
1479,./annot_2000_no_politics/EovQSzzXcAI8-4T.jpg,0,0,0,0,0,0
1480,./annot_3000_hate/EWB3VilU0AA9w54.jpg,1,0,0,0,0,0
1480,./annot_2000_no_politics/EVQFxWAXYAAWzRU.jpg,0,0,0,0,0,0
1481,./annot_2000_no_politics/Eyw7l6MU4AISuAX.jpg,0,0,0,0,0,0
1481,./annot_3000_hate/EVdQz43UcAA9fkB.jpg,1,0,0,0,0,0
1482,./annot_3000_hate/EuG1DU4XYAA8Fh2.jpg,1,0,0,0,0,0
1482,./annot_2000_no_politics/EvLfx_CXYAIHchG.png,0,1,0,0,0,1
1483,./annot_2000_no_politics/EV4mubkXYAEocmd.jpg,0,0,0,0,0,0
1483,./annot_3000_hate/Efv-fDtVAAEW6f3.jpg,0,0,0,0,0,0
1484,./annot_2000_no_politics/EzvyU4bXIAANhNT.png,0,0,0,0,0,0
1484,./annot_3000_hate/Ex-yF4tXIAU6ed6.jpg,1,0,0,0,0,0
1485,./annot_2000_no_politics/Ex_PoAjVIAEGtbG.jpg,0,0,0,0,0,0
1485,./annot_3000_hate/Egc9aXIUYAAEch0.jpg,1,0,0,0,0,0
1486,./annot_2000_no_politics/EzpOz42WUAAhy2e.jpg,0,0,0,0,0,0
1486,./annot_3000_hate/EogJqzHVgAEAN3m.jpg,0,0,0,0,0,0
1487,./annot_2000_no_politics/EolDQOjXEAE2Z2a.jpg,1,0,0,0,0,0
1487,./annot_3000_hate/EewmY9tUYAEdKcO.jpg,1,0,0,0,0,0
1488,./annot_2000_no_politics/EejAVUfU8AAgKA8.jpg,0,0,0,0,0,0
1488,./annot_3000_hate/EWYsKt9XQAIG0vT.jpg,0,0,0,0,0,0
1489,./annot_2000_no_politics/EyR_V0LUYAACgZK.png,0,0,0,0,0,0
1489,./annot_3000_hate/Ee8FE6VX0AAGLE_.jpg,1,0,0,0,0,0
1490,./annot_2000_no_politics/Ee9tQhQVoAEzBVV.jpg,0,0,0,0,0,0
1490,./annot_3000_hate/Ez6qyY_XoAMA9Sr.jpg,0,0,0,0,0,0
1491,./annot_2000_no_politics/EfBDZe2WsAALsfb.jpg,0,1,0,0,0,1
1491,./annot_3000_hate/EUoqYosUUAEomrJ.jpg,1,0,0,0,0,0
1492,./annot_2000_no_politics/EVDU5LSX0AIHnFR.jpg,0,0,0,0,0,0
1492,./annot_3000_hate/EtQOI2UWgAgR5Oi.jpg,0,0,0,0,0,0
1493,./annot_2000_no_politics/Ez6hF2nUcAMBkLl.jpg,0,0,0,0,0,0
1493,./annot_3000_hate/EgmiLLrUMAAWS9N.jpg,0,1,0,0,0,1
1494,./annot_3000_hate/EoKwS7UXUAA4Tsr.jpg,0,0,0,0,0,0
1494,./annot_2000_no_politics/Eytf9O_UUAEOTFr.jpg,0,0,0,0,0,0
1495,./annot_2000_no_politics/EytnWAFWYAQDCtr.jpg,0,0,0,0,0,0
1495,./annot_3000_hate/ERzkt8DWAAA15DY.jpg,0,0,0,0,0,0
1496,./annot_3000_hate/EQ64PxiWkAE4VZj.png,0,0,0,0,0,0
1496,./annot_2000_no_politics/Eo8yKjcXIAUjYFF.jpg,1,0,0,0,0,0
1497,./annot_3000_hate/EoOkcfTXcAUHKyg.jpg,1,0,0,0,0,0
1497,./annot_2000_no_politics/Ez0MRSCXMAA9Pr4.jpg,1,0,0,0,0,0
1498,./annot_3000_hate/EgMSJU1XgAAhv0g.jpg,1,0,0,0,0,0
1498,./annot_2000_no_politics/EWBjJGtWkAAFQN_.jpg,0,0,0,0,0,0
1499,./annot_2000_no_politics/Eqd1e2YXMAAKOoG.jpg,0,0,0,0,0,0
1499,./annot_3000_hate/EyBrnf-UUAInC4D.jpg,1,0,0,1,0,1
1500,./annot_2000_no_politics/EpYv7ViW4AMGBTZ.jpg,0,0,0,0,0,0
1500,./annot_3000_hate/EUfFKvsXkAA3jrd.jpg,0,0,0,0,0,0
1501,./annot_3000_hate/Epl0NheU0AM_ayW.jpg,0,0,0,0,0,0
1501,./annot_2000_no_politics/EqDjL5UWMAAXpoJ.png,0,0,0,0,0,0
1502,./annot_2000_no_politics/EvQx4OcWgAgFS02.jpg,0,0,0,0,0,0
1502,./annot_3000_hate/EV1JoKnUEAAs5xu.jpg,1,0,0,0,0,0
1503,./annot_2000_no_politics/EyDnq35XAAgTHWj.jpg,1,0,0,0,0,0
1503,./annot_3000_hate/EoRblq-UUAEAz-y.jpg,0,0,0,0,0,0
1504,./annot_2000_no_politics/EokT1bWXUAIMSWm.jpg,0,0,0,0,0,0
1504,./annot_3000_hate/EfGKEltUwAImVbX.jpg,0,0,0,0,0,0
1505,./annot_3000_hate/Et1to04XMAI10ql.jpg,0,0,0,0,0,0
1505,./annot_2000_no_politics/EVQ_nmqWoAAGzTj.jpg,0,0,0,0,0,0
1506,./annot_2000_no_politics/EujjdjwVgAApKSO.jpg,0,0,0,0,0,0
1506,./annot_3000_hate/EoWmTYlWMAMUURI.jpg,0,0,0,0,0,0
1507,./annot_3000_hate/EU86knvXgAIJbpJ.jpg,1,0,1,0,0,1
1507,./annot_2000_no_politics/EfeseYeXkAA3Igv.png,0,0,0,0,0,0
1508,./annot_3000_hate/EyJwnB8XIAU-Vxf.jpg,0,0,0,0,0,0
1508,./annot_2000_no_politics/EzAsFNjWYAIvEzm.jpg,0,0,0,0,0,0
1509,./annot_3000_hate/EqYRSdoU0AAXRty.jpg,1,0,0,0,0,0
1509,./annot_2000_no_politics/EgXw6fyVAAMOQ7z.jpg,0,0,0,0,0,0
1510,./annot_2000_no_politics/EeT3chZVAAEorRu.png,0,0,0,0,0,0
1510,./annot_3000_hate/EV5nQxtWAAIc00T.jpg,1,0,0,0,0,0
1511,./annot_2000_no_politics/EV1bdr6WAAMFuVi.jpg,0,0,0,0,0,0
1511,./annot_3000_hate/EWhCtiyXgAIOOOb.jpg,1,0,0,0,0,0
1512,./annot_3000_hate/EQfFk75XUAEV8F6.jpg,0,0,0,0,0,0
1512,./annot_2000_no_politics/EWa0nwvWAAEFSyn.jpg,1,0,0,0,0,0
1513,./annot_3000_hate/EfzG3lsXoAAG9R-.jpg,0,0,0,0,0,0
1513,./annot_2000_no_politics/Ef4AcHrXoAIl_NM.jpg,0,0,0,0,0,0
1514,./annot_3000_hate/EqBWZLgXcAYZQH7.jpg,0,0,0,0,0,0
1514,./annot_2000_no_politics/EvPEctlWgAQuVWs.jpg,0,0,0,0,0,0
1515,./annot_3000_hate/EV2Eh2WVAAESJgi.png,0,0,0,0,0,0
1515,./annot_2000_no_politics/EV7EtgYX0AEWse0.jpg,1,0,0,0,0,0
1516,./annot_2000_no_politics/Ex-40T7VEAAX_FZ.jpg,0,0,0,0,0,0
1516,./annot_3000_hate/Egn0XxFXgAIoxAv.jpg,1,0,0,0,0,0
1517,./annot_3000_hate/EttM_z-VcAEj6fZ.jpg,0,0,0,0,0,0
1517,./annot_2000_no_politics/EP8YVh0XsAEJ645.jpg,0,0,0,0,0,0
1518,./annot_3000_hate/EyajOUgXMAAf7V2.jpg,0,0,0,0,0,0
1518,./annot_2000_no_politics/EqZ4Kr-VQAAT625.jpg,0,0,0,0,0,0
1519,./annot_3000_hate/EjoZezgXkAEP-1k.jpg,1,0,0,0,0,0
1519,./annot_2000_no_politics/EVa4z4KXYAAv-ix.jpg,1,0,0,0,0,0
1520,./annot_2000_no_politics/EpFSFfJXYAMwnkO.jpg,0,0,0,0,0,0
1520,./annot_3000_hate/EUyFHl8U4AEqdnj.jpg,0,0,0,0,0,0
1521,./annot_2000_no_politics/Eftz6YkXYAI9zds.jpg,0,0,0,0,0,0
1521,./annot_3000_hate/EV21WyZX0AY6Oe6.jpg,1,0,0,0,0,0
1522,./annot_3000_hate/EgXg6EcUwAAE63E.jpg,0,0,0,0,0,0
1522,./annot_2000_no_politics/Eyn2kh4W8AEaJSc.jpg,0,0,0,0,0,0
1523,./annot_3000_hate/Ee9r6vkXgAAMfKB.jpg,0,0,0,0,0,0
1523,./annot_2000_no_politics/EVXS-__WkAEPioE.jpg,0,0,0,1,0,1
1524,./annot_2000_no_politics/EWo2OrBXYAgNfx3.jpg,0,0,0,0,0,0
1524,./annot_3000_hate/EgPDjoFXkAECnE2.jpg,1,0,0,0,0,0
1525,./annot_3000_hate/EehCEPRXYAMuCPC.jpg,0,0,0,0,0,0
1525,./annot_2000_no_politics/EpiG1jIUwAA07Zy.jpg,0,0,0,0,0,0
1526,./annot_2000_no_politics/EvMxtqAVEAEgHvg.jpg,0,0,0,0,0,0
1526,./annot_3000_hate/EqbmapxUcAEyziH.jpg,1,0,0,0,0,0
1527,./annot_2000_no_politics/EgQ72ziU4AANJI0.jpg,0,0,0,0,0,0
1527,./annot_3000_hate/Epcck9lW8AE6LXV.jpg,1,0,0,0,0,0
1528,./annot_2000_no_politics/EWPFlEiWoAI5F3X.jpg,0,0,0,0,0,0
1528,./annot_3000_hate/EgmtqZVWsAENBFH.jpg,0,0,0,0,0,0
1529,./annot_3000_hate/Eotehu7UUAAUa83.jpg,1,0,0,0,0,0
1529,./annot_2000_no_politics/ERMw_7WUEAAbI12.jpg,0,0,0,0,0,0
1530,./annot_2000_no_politics/EVE3hrYU8AAXUJw.jpg,0,0,0,0,0,0
1530,./annot_3000_hate/ERiv_fDW4AAVB0x.jpg,0,0,0,0,0,0
